annee;departement;amm;quantite_produit;conditionnement;eaj
2009;AIN;2010035;304.8;L;Oui
2009;AIN;2010047;102.0;L;Non
2009;AIN;2010118;1230.0;K;Oui
2009;AIN;2010121;321.0;K;Oui
2009;AIN;2010125;93.4;K;Non
2009;AIN;2010130;770.7;K;Non
2009;AIN;2010132;31.0;K;Non
2009;AIN;2010139;10.3;L;Oui
2009;AIN;2010142;1041.4;K;Oui
2009;AIN;2010143;126.0;L;Oui
2009;AIN;2010157;530.9999999999999;K;Oui
2009;AIN;2010239;6300.0;L;Non
2009;AIN;2010240;450.0;L;Non
2009;AIN;2010261;90.0;K;Non
2009;AIN;2010262;26245.0;L;Non
2009;AIN;2010273;660.0;K;Non
2009;AIN;2010278;20.0;L;Non
2009;AIN;2010280;1127.0;L;Non
2009;AIN;2010282;2520.0;L;Non
2009;AIN;2010283;1053.0;L;Non
2009;AIN;2010284;9.0;L;Oui
2009;AIN;2010288;20.4;K;Non
2009;AIN;2010299;2323.8;K;Oui
2009;AIN;2010307;2.0;L;Non
2009;AIN;2010310;406.0;L;Non
2009;AIN;2010315;5.8999999999999995;K;Non
2009;AIN;2010319;1010.6999999999998;L;Oui
2009;AIN;2010321;4129.6;L;Oui
2009;AIN;2010322;40.0;K;Non
2009;AIN;2010326;665.0;L;Non
2009;AIN;2010332;3.0;L;Non
2009;AIN;2010335;31.8;L;Oui
2009;AIN;2010351;2303.999999999999;K;Non
2009;AIN;2010374;49.0;K;Non
2009;AIN;2010378;6.0;L;Oui
2009;AIN;2010410;75.8;K;Oui
2009;AIN;2010415;3700.0;L;Non
2009;AIN;2010419;1898.3999999999999;K;Non
2009;AIN;2010429;14.400000000000002;L;Oui
2009;AIN;2010430;136.20000000000002;L;Oui
2009;AIN;2010438;4.0;L;Oui
2009;AIN;2010439;181.0;L;Oui
2009;AIN;2010441;80.0;L;Non
2009;AIN;2010480;1704.0;K;Non
2009;AIN;2010482;5.0;L;Non
2009;AIN;2010499;20.0;L;Non
2009;AIN;2010502;225.0;L;Non
2009;AIN;2010504;7440.0;L;Non
2009;AIN;2010509;409.2;K;Oui
2009;AIN;2010516;10.0;L;Non
2009;AIN;2010520;4.8;K;Oui
2009;AIN;2010521;0.3;L;Non
2009;AIN;2010523;1797.0;L;Non
2009;AIN;2010525;31.0;K;Non
2009;AIN;2010527;1.0;L;Non
2009;AIN;2010530;234.0;L;Oui
2009;AIN;2010531;4420.0;L;Non
2009;AIN;2010532;2.0;L;Non
2009;AIN;2010537;1.0;K;Non
2009;AIN;2010588;110.0;L;Non
2009;AIN;2010604;7.0;K;Oui
2009;AIN;2010612;2700.0;L;Oui
2009;AIN;2010617;14249.0;L;Non
2009;AIN;2010618;38.4;K;Oui
2009;AIN;2010628;43.0;K;Non
2009;AIN;2010632;20.0;K;Non
2009;AIN;2010637;10.4;L;Oui
2009;AIN;2020001;24.0;K;Oui
2009;AIN;2020002;0.7;K;Non
2009;AIN;2020003;2425.3;K;Oui
2009;AIN;2020013;45.0;L;Non
2009;AIN;2020020;55.2;L;Oui
2009;AIN;2020027;46.0;K;Oui
2009;AIN;2020047;50.0;L;Non
2009;AIN;2020048;50.0;L;Oui
2009;AIN;2020062;690.0;L;Non
2009;AIN;2020065;1.2;K;Oui
2009;AIN;2020069;55.0;L;Non
2009;AIN;2020099;62.0;L;Non
2009;AIN;2020110;1480.0;K;Non
2009;AIN;2020216;7515.0;L;Non
2009;AIN;2020219;2.0;L;Non
2009;AIN;2020221;185.0;L;Non
2009;AIN;2020238;28.0;L;Oui
2009;AIN;2020254;48.0;L;Oui
2009;AIN;2020264;10.0;L;Non
2009;AIN;2020293;2480.0;L;Non
2009;AIN;2020294;1145.0;L;Non
2009;AIN;2020295;18219.0;L;Non
2009;AIN;2020297;26.0;L;Oui
2009;AIN;2020298;2.2;L;Oui
2009;AIN;2020300;1.8;L;Oui
2009;AIN;2020301;296.5;L;Oui
2009;AIN;2020304;3.3;L;Oui
2009;AIN;2020318;211.49999999999997;L;Oui
2009;AIN;2020328;1810.0;L;Non
2009;AIN;2020336;11.0;K;Oui
2009;AIN;2020339;710.0;L;Non
2009;AIN;2020344;5400.0;K;Non
2009;AIN;2020345;90.0;L;Non
2009;AIN;2020346;1700.0;L;Non
2009;AIN;2020348;35.0;L;Non
2009;AIN;2020365;675.2;L;Oui
2009;AIN;2020378;2756.0;K;Non
2009;AIN;2020430;60.0;L;Non
2009;AIN;2020432;15.0;L;Non
2009;AIN;2020437;20.0;L;Oui
2009;AIN;2020439;377.79999999999995;K;Non
2009;AIN;2020440;90.0;L;Non
2009;AIN;2020444;850.0;K;Non
2009;AIN;2020448;1901.4;L;Oui
2009;AIN;2020456;8190.0;L;Non
2009;AIN;2020476;280.0;L;Non
2009;AIN;2030051;4191.0;K;Non
2009;AIN;2030113;53.0;L;Oui
2009;AIN;2030125;238.0;L;Oui
2009;AIN;2030173;20.0;L;Oui
2009;AIN;2030174;2.0;K;Non
2009;AIN;2030197;50.0;K;Non
2009;AIN;2030271;68.0;K;Oui
2009;AIN;2030286;161.0;L;Oui
2009;AIN;2030289;83.0;L;Oui
2009;AIN;2030292;30.0;K;Non
2009;AIN;2030293;1200.0;K;Oui
2009;AIN;2030321;147.5;L;Oui
2009;AIN;2030323;386.0;L;Non
2009;AIN;2030327;450.0;L;Non
2009;AIN;2030332;910.0;L;Non
2009;AIN;2030404;270.0;L;Non
2009;AIN;2030456;18.0;L;Oui
2009;AIN;2030457;3.5;K;Non
2009;AIN;2030466;446.0;K;Oui
2009;AIN;2040082;39.0;L;Oui
2009;AIN;2040109;172.6;K;Non
2009;AIN;2040140;16.2;L;Oui
2009;AIN;2040141;1.7999999999999998;L;Oui
2009;AIN;2040145;525.0;L;Non
2009;AIN;2040193;1086.0;L;Oui
2009;AIN;2040194;60.0;L;Oui
2009;AIN;2040195;15.0;L;Oui
2009;AIN;2040197;425.0;L;Non
2009;AIN;2040198;30.0;L;Non
2009;AIN;2040201;60.0;L;Non
2009;AIN;2040321;3.5;K;Non
2009;AIN;2040322;379.4;L;Non
2009;AIN;2040323;37.2;L;Non
2009;AIN;2040326;2370.0;L;Non
2009;AIN;2040330;120.0;K;Oui
2009;AIN;2040338;236.0;L;Non
2009;AIN;2040348;532.0;K;Non
2009;AIN;2040349;3423.0;K;Oui
2009;AIN;2040351;48.0;K;Oui
2009;AIN;2040352;16495.0;K;Oui
2009;AIN;2040373;5.0;K;Oui
2009;AIN;2050046;1.5;K;Non
2009;AIN;2050050;944.8000000000001;L;Oui
2009;AIN;2050074;2960.0;L;Non
2009;AIN;2050075;1260.0;K;Non
2009;AIN;2050076;49.2;K;Non
2009;AIN;2050077;445.4999999999999;K;Oui
2009;AIN;2050115;35.0;L;Non
2009;AIN;2050134;2544.0;K;Non
2009;AIN;2050142;5.2;K;Oui
2009;AIN;2050144;412.19999999999993;L;Oui
2009;AIN;2060045;10.0;K;Non
2009;AIN;2060050;6.0;L;Non
2009;AIN;2060051;235.0;L;Non
2009;AIN;2060063;2.3;K;Non
2009;AIN;2060064;1.2;L;Non
2009;AIN;2060081;7.0;L;Non
2009;AIN;2060084;226.0;K;Non
2009;AIN;2060085;48.0;L;Non
2009;AIN;2060088;21540.0;L;Non
2009;AIN;2060091;29800.0;L;Non
2009;AIN;2060094;20.0;L;Non
2009;AIN;2060095;10.0;L;Non
2009;AIN;2060098;17.0;L;Non
2009;AIN;2060113;3.0;L;Non
2009;AIN;2060115;2266.0;L;Non
2009;AIN;2060116;1614.0;L;Non
2009;AIN;2060118;47660.0;L;Non
2009;AIN;2060120;24814.0;L;Non
2009;AIN;2060127;48.0;L;Non
2009;AIN;2060128;4360.0;L;Non
2009;AIN;2060129;1201.0;K;Oui
2009;AIN;2060131;3638.0;L;Oui
2009;AIN;2060133;58.0;L;Non
2009;AIN;2060134;640.0;K;Non
2009;AIN;2060175;259.1;K;Oui
2009;AIN;2060192;17.5;K;Oui
2009;AIN;2060194;10119.0;K;Non
2009;AIN;2070066;1540.0;L;Non
2009;AIN;2070092;14300.0;L;Non
2009;AIN;2070107;34.0;L;Non
2009;AIN;2070119;0.2;L;Non
2009;AIN;2070170;64.0;L;Oui
2009;AIN;2070184;560.0;L;Non
2009;AIN;2070236;708.0;L;Non
2009;AIN;2080018;209.5;L;Oui
2009;AIN;2080029;80.0;L;Non
2009;AIN;2080053;2801.0999999999995;L;Oui
2009;AIN;2080054;972.7;L;Oui
2009;AIN;2080055;10.0;L;Non
2009;AIN;2080070;150.0;K;Non
2009;AIN;2080085;1060.0;K;Oui
2009;AIN;2080094;922.0;K;Non
2009;AIN;2080100;1180.0;K;Non
2009;AIN;2080129;16.0;L;Non
2009;AIN;2080136;8.0;K;Non
2009;AIN;2090019;490.0;L;Non
2009;AIN;2090050;60.0;K;Non
2009;AIN;2090055;140.0;L;Non
2009;AIN;5100219;545.0;K;Non
2009;AIN;5400131;1.0;K;Non
2009;AIN;5500179;1045.0;L;Non
2009;AIN;6000067;7610.0;L;Non
2009;AIN;6100386;106.80000000000001;L;Non
2009;AIN;6100416;25.0;K;Non
2009;AIN;6100479;1.0;L;Non
2009;AIN;6200015;68.2;K;Oui
2009;AIN;6200075;56.0;K;Oui
2009;AIN;6200371;104.0;K;Non
2009;AIN;6400161;240.0;K;Non
2009;AIN;6400401;129.0;K;Non
2009;AIN;6500402;8569.0;L;Non
2009;AIN;6600031;136.0;K;Non
2009;AIN;6600357;1608.0;L;Non
2009;AIN;6600523;5.0;K;Non
2009;AIN;6700350;11.0;L;Non
2009;AIN;6800301;1330.0;L;Non
2009;AIN;6800326;476.0;K;Non
2009;AIN;6800403;4060.0;K;Non
2009;AIN;6900313;146.0;L;Non
2009;AIN;6900472;4.0;K;Oui
2009;AIN;7000022;20.0;L;Non
2009;AIN;7000041;14.4;L;Non
2009;AIN;7000102;12.6;L;Oui
2009;AIN;7000338;53.0;K;Non
2009;AIN;7000387;1100.0;L;Non
2009;AIN;7000391;82.0;L;Non
2009;AIN;7100280;95.0;L;Non
2009;AIN;7100402;625.0;L;Non
2009;AIN;7200170;1.0;K;Oui
2009;AIN;7200224;2.0;L;Oui
2009;AIN;7300097;20.0;K;Non
2009;AIN;7300221;13480.0;L;Non
2009;AIN;7300358;160.0;K;Non
2009;AIN;7400057;180.0;L;Non
2009;AIN;7400177;315.0;K;Non
2009;AIN;7400390;624.0;L;Non
2009;AIN;7400619;1.0;K;Non
2009;AIN;7400649;2.4;K;Non
2009;AIN;7400755;10.0;K;Non
2009;AIN;7400815;120.0;L;Non
2009;AIN;7500004;175.39999999999998;L;Oui
2009;AIN;7500037;54.0;K;Non
2009;AIN;7500071;5930.0;K;Non
2009;AIN;7500239;50.6;K;Oui
2009;AIN;7500401;4455.0;L;Non
2009;AIN;7500540;1005.5;K;Oui
2009;AIN;7500569;228.0;K;Non
2009;AIN;7500612;20.0;K;Non
2009;AIN;7500716;1340.0;K;Non
2009;AIN;7600008;16.0;L;Non
2009;AIN;7600116;450.0;L;Non
2009;AIN;7600137;27.2;L;Non
2009;AIN;7600146;40.0;K;Oui
2009;AIN;7600219;33.0;K;Non
2009;AIN;7600285;53.0;L;Non
2009;AIN;7600487;130.0;K;Non
2009;AIN;7700078;2580.0;L;Non
2009;AIN;7700706;2656.0;K;Oui
2009;AIN;7800536;5130.0;L;Non
2009;AIN;7800656;110.0;L;Non
2009;AIN;7900200;1472.1;K;Oui
2009;AIN;7900323;700.0;L;Non
2009;AIN;7900590;3.0;L;Non
2009;AIN;7900708;4460.0;L;Non
2009;AIN;7900721;560.0;L;Non
2009;AIN;7900732;23.0;K;Non
2009;AIN;7900753;171.0;L;Non
2009;AIN;8000108;2655.0;L;Non
2009;AIN;8000144;2370.0;K;Non
2009;AIN;8000589;1000.0;L;Non
2009;AIN;8000624;0.8;K;Oui
2009;AIN;8100006;2.0;L;Non
2009;AIN;8100198;25.0;K;Non
2009;AIN;8100236;333.7;K;Oui
2009;AIN;8100283;2654.0;L;Non
2009;AIN;8100287;2590.0;L;Non
2009;AIN;8100291;10.0;L;Non
2009;AIN;8100342;48.0;L;Oui
2009;AIN;8100444;7.0;L;Non
2009;AIN;8100460;62.599999999999994;K;Oui
2009;AIN;8100462;77.2;K;Oui
2009;AIN;8200538;480.0;L;Non
2009;AIN;8200575;110.0;L;Non
2009;AIN;8300032;59.699999999999996;L;Oui
2009;AIN;8300270;195.0;L;Non
2009;AIN;8300348;40.0;L;Non
2009;AIN;8300377;120.0;L;Non
2009;AIN;8300429;163.0;L;Non
2009;AIN;8300436;9915.0;K;Non
2009;AIN;8300455;0.5;L;Non
2009;AIN;8300464;1.4;L;Oui
2009;AIN;8400055;328.0;L;Non
2009;AIN;8400096;7066.0;L;Non
2009;AIN;8400098;160.2;L;Oui
2009;AIN;8400108;62.4;L;Oui
2009;AIN;8400145;109.60000000000001;K;Oui
2009;AIN;8400242;18000.0;L;Non
2009;AIN;8400249;15.0;L;Non
2009;AIN;8400255;186.3;K;Non
2009;AIN;8400276;0.1;K;Oui
2009;AIN;8400278;14.5;L;Oui
2009;AIN;8400358;12.0;K;Non
2009;AIN;8400447;40.0;K;Non
2009;AIN;8400448;500.0;L;Oui
2009;AIN;8400477;24.0;K;Non
2009;AIN;8400491;14.0;L;Non
2009;AIN;8400528;2210.0;L;Non
2009;AIN;8400549;12.6;K;Oui
2009;AIN;8400567;113.4;L;Oui
2009;AIN;8400574;1923.0;L;Non
2009;AIN;8400600;163.0;L;Non
2009;AIN;8500011;2230.0;L;Non
2009;AIN;8500023;50.0;K;Non
2009;AIN;8500174;202.8;L;Non
2009;AIN;8500194;137.0;L;Non
2009;AIN;8500198;26.0;L;Oui
2009;AIN;8500289;132.0;L;Non
2009;AIN;8500290;44.0;L;Non
2009;AIN;8500295;100.0;L;Non
2009;AIN;8500347;145.60000000000002;K;Oui
2009;AIN;8500348;717.0;K;Oui
2009;AIN;8500351;184.1;K;Oui
2009;AIN;8500408;70.0;L;Non
2009;AIN;8500426;2550.0;K;Non
2009;AIN;8500493;4875.0;L;Non
2009;AIN;8500703;30.0;K;Non
2009;AIN;8600027;10.0;K;Non
2009;AIN;8600028;85.0;L;Non
2009;AIN;8600051;3.0;L;Oui
2009;AIN;8600063;170.5;K;Oui
2009;AIN;8600068;7.0;L;Non
2009;AIN;8600073;4.0;K;Non
2009;AIN;8600106;151.0;L;Non
2009;AIN;8600196;148.7;L;Oui
2009;AIN;8600243;4280.0;L;Non
2009;AIN;8600244;60.0;L;Non
2009;AIN;8600262;26.0;K;Oui
2009;AIN;8600349;108.99999999999999;K;Oui
2009;AIN;8600389;5.0;L;Non
2009;AIN;8600395;252.40000000000003;K;Oui
2009;AIN;8600622;2.0;L;Oui
2009;AIN;8600659;48.400000000000006;K;Oui
2009;AIN;8600664;8900.0;K;Non
2009;AIN;8700002;4770.0;L;Non
2009;AIN;8700012;50.0;L;Non
2009;AIN;8700020;105.0;L;Non
2009;AIN;8700073;28.0;L;Oui
2009;AIN;8700107;180.0;K;Non
2009;AIN;8700111;309.99999999999994;K;Oui
2009;AIN;8700155;150.0;K;Oui
2009;AIN;8700174;643.0;L;Non
2009;AIN;8700194;6.0;K;Non
2009;AIN;8700210;172.6;K;Oui
2009;AIN;8700240;1060.0;L;Non
2009;AIN;8700304;10.0;K;Non
2009;AIN;8700357;5.0;L;Non
2009;AIN;8700408;2035.0;L;Non
2009;AIN;8700462;14730.0;L;Non
2009;AIN;8700472;1.7;L;Non
2009;AIN;8700485;0.3;K;Oui
2009;AIN;8700506;7.2;L;Oui
2009;AIN;8700525;70.0;K;Non
2009;AIN;8700542;30.0;L;Non
2009;AIN;8700609;10.0;L;Non
2009;AIN;8700621;312.5;L;Oui
2009;AIN;8700638;315.0;L;Non
2009;AIN;8700670;37.0;K;Oui
2009;AIN;8700687;45.0;L;Non
2009;AIN;8700702;1010.0;K;Non
2009;AIN;8700746;30.0;K;Non
2009;AIN;8720669;576.0;K;Oui
2009;AIN;8800011;210.0;L;Non
2009;AIN;8800028;40.0;L;Non
2009;AIN;8800061;1759.0;L;Non
2009;AIN;8800140;30.0;L;Non
2009;AIN;8800142;1480.0;L;Non
2009;AIN;8800191;260.0;L;Non
2009;AIN;8800395;2410.0;L;Non
2009;AIN;8800417;570.0;L;Non
2009;AIN;8800469;51.7;L;Oui
2009;AIN;8800488;780.0;L;Non
2009;AIN;8800519;230.8;K;Oui
2009;AIN;8800531;1168.0;K;Non
2009;AIN;8800534;4050.0;K;Oui
2009;AIN;8800603;5.0;L;Non
2009;AIN;8800633;1.4;K;Non
2009;AIN;8800651;40.0;L;Non
2009;AIN;8800671;50.0;K;Non
2009;AIN;8800677;82960.0;K;Non
2009;AIN;8800692;80.0;L;Non
2009;AIN;8800818;264.0;L;Oui
2009;AIN;8800823;345.0;L;Non
2009;AIN;8800827;1280.0;L;Non
2009;AIN;8800841;8.5;L;Oui
2009;AIN;8800846;1.0;K;Oui
2009;AIN;8800852;750.0;L;Non
2009;AIN;8800893;885.0;L;Non
2009;AIN;8800939;100.0;L;Non
2009;AIN;8820359;243.0;K;Oui
2009;AIN;8820680;36.8;K;Oui
2009;AIN;8900007;4275.0;K;Non
2009;AIN;8900008;3400.0;K;Non
2009;AIN;8900045;81.5;K;Oui
2009;AIN;8900130;72.0;L;Non
2009;AIN;8900131;41.0;K;Non
2009;AIN;8900132;5.6;L;Oui
2009;AIN;8900153;140.0;L;Non
2009;AIN;8900291;50.0;L;Non
2009;AIN;8900564;627.0;L;Non
2009;AIN;8900618;46.6;K;Oui
2009;AIN;8900619;3.2;K;Oui
2009;AIN;8900681;4959.0;L;Non
2009;AIN;8900705;500.0;L;Non
2009;AIN;9000099;867.2;L;Oui
2009;AIN;9000100;30.0;L;Non
2009;AIN;9000124;4.8;L;Oui
2009;AIN;9000127;1.2;L;Oui
2009;AIN;9000128;2987.0;L;Non
2009;AIN;9000144;148.0;L;Non
2009;AIN;9000171;476.5;L;Oui
2009;AIN;9000184;28941.300000000003;L;Non
2009;AIN;9000198;6960.0;L;Non
2009;AIN;9000222;1330.0;L;Non
2009;AIN;9000259;1.2;K;Non
2009;AIN;9000321;80.0;L;Non
2009;AIN;9000359;6.000000000000002;K;Oui
2009;AIN;9000360;6.0;K;Oui
2009;AIN;9000361;4.0;K;Oui
2009;AIN;9000435;16.5;K;Oui
2009;AIN;9000440;86.30000000000001;K;Oui
2009;AIN;9000471;185.0;L;Non
2009;AIN;9000490;60.0;L;Non
2009;AIN;9000510;13.4;K;Non
2009;AIN;9000523;90.0;L;Non
2009;AIN;9000647;22.8;L;Oui
2009;AIN;9000673;21.199999999999996;K;Oui
2009;AIN;9000676;45.2;K;Non
2009;AIN;9000743;65.0;L;Non
2009;AIN;9000833;40.0;L;Non
2009;AIN;9100020;6.8999999999999995;K;Oui
2009;AIN;9100046;34.0;L;Non
2009;AIN;9100065;1125.0;L;Non
2009;AIN;9100066;2.0;L;Non
2009;AIN;9100154;21383.0;L;Oui
2009;AIN;9100156;6.0;L;Non
2009;AIN;9100162;998.0999999999999;K;Oui
2009;AIN;9100163;7.5;K;Oui
2009;AIN;9100231;5073.9;K;Oui
2009;AIN;9100262;219.8;K;Oui
2009;AIN;9100266;128940.0;L;Non
2009;AIN;9100290;2415.0;K;Non
2009;AIN;9100291;4320.0;K;Non
2009;AIN;9100296;365.0;L;Non
2009;AIN;9100297;395.0;L;Non
2009;AIN;9100303;60.0;L;Non
2009;AIN;9100438;623.0;L;Non
2009;AIN;9100495;25.0;L;Non
2009;AIN;9100505;770.0;L;Oui
2009;AIN;9100525;53.7;K;Oui
2009;AIN;9100537;1260.0;L;Non
2009;AIN;9100624;680.0;L;Non
2009;AIN;9100637;0.4;K;Oui
2009;AIN;9100645;196.0;L;Non
2009;AIN;9100650;10.0;L;Oui
2009;AIN;9100653;3.5999999999999996;K;Oui
2009;AIN;9100666;1.8;L;Oui
2009;AIN;9100717;16.0;K;Non
2009;AIN;9200018;1177.0;L;Non
2009;AIN;9200020;640.0;L;Non
2009;AIN;9200022;1720.0;L;Non
2009;AIN;9200073;0.1;K;Non
2009;AIN;9200078;7273.1;L;Non
2009;AIN;9200110;15.0;L;Oui
2009;AIN;9200135;712.1;K;Oui
2009;AIN;9200145;2420.0;L;Oui
2009;AIN;9200159;1411.0;L;Non
2009;AIN;9200214;250.0;K;Non
2009;AIN;9200215;2702.0;K;Non
2009;AIN;9200262;579.0;L;Non
2009;AIN;9200265;101.8;L;Oui
2009;AIN;9200271;12.9;L;Oui
2009;AIN;9200283;687.0;L;Non
2009;AIN;9200297;2580.0;L;Non
2009;AIN;9200331;13760.0;L;Non
2009;AIN;9200333;1.0;L;Oui
2009;AIN;9200375;2330.0;L;Non
2009;AIN;9200383;1045.0;K;Non
2009;AIN;9200392;243.0;L;Non
2009;AIN;9200461;960.0;L;Non
2009;AIN;9200482;43.4;K;Oui
2009;AIN;9200493;1660.0;K;Non
2009;AIN;9200511;72.30000000000001;L;Oui
2009;AIN;9200543;71.0;L;Non
2009;AIN;9220043;1546.5;K;Oui
2009;AIN;9220045;55.0;K;Oui
2009;AIN;9300009;587.0;K;Non
2009;AIN;9300020;295.0;L;Non
2009;AIN;9300027;228.5;L;Oui
2009;AIN;9300030;3.5;K;Non
2009;AIN;9300032;72.0;L;Non
2009;AIN;9300050;112.3;L;Oui
2009;AIN;9300076;520.0;L;Oui
2009;AIN;9300108;695.0;K;Non
2009;AIN;9300111;106.9;L;Oui
2009;AIN;9300113;70.0;L;Non
2009;AIN;9300127;13.0;K;Oui
2009;AIN;9300143;35.0;K;Non
2009;AIN;9300145;1310.0;L;Oui
2009;AIN;9300186;146.0;K;Non
2009;AIN;9300189;2636.2000000000003;L;Oui
2009;AIN;9300194;1760.0;L;Non
2009;AIN;9300214;211.8;L;Oui
2009;AIN;9300241;1508.2;L;Oui
2009;AIN;9300244;800.0;L;Non
2009;AIN;9300254;7.2;L;Oui
2009;AIN;9300255;3.1;L;Oui
2009;AIN;9300257;559.0;L;Non
2009;AIN;9300279;2.5;K;Non
2009;AIN;9300299;382.40000000000003;L;Oui
2009;AIN;9300300;3643.4000000000005;L;Oui
2009;AIN;9300301;570.9;L;Oui
2009;AIN;9300309;6.0;L;Non
2009;AIN;9300326;235.0;K;Oui
2009;AIN;9300374;2040.0;L;Non
2009;AIN;9300379;11.6;K;Oui
2009;AIN;9300412;20.0;K;Non
2009;AIN;9300470;185.4;K;Non
2009;AIN;9300557;800.0;L;Non
2009;AIN;9300571;10.0;K;Oui
2009;AIN;9400007;48.0;L;Oui
2009;AIN;9400012;147.0;L;Non
2009;AIN;9400039;324.6;L;Oui
2009;AIN;9400067;189.0;K;Non
2009;AIN;9400080;182.0;L;Non
2009;AIN;9400095;4942.5;K;Non
2009;AIN;9400108;0.8;K;Non
2009;AIN;9400133;16640.0;L;Non
2009;AIN;9400145;1258.0;L;Non
2009;AIN;9400210;34.0;K;Oui
2009;AIN;9400227;80.0;L;Oui
2009;AIN;9400280;107.0;K;Non
2009;AIN;9400327;3911.5;L;Oui
2009;AIN;9400336;60.0;L;Non
2009;AIN;9400367;100.0;L;Non
2009;AIN;9400384;36.0;L;Non
2009;AIN;9400409;831.3;L;Oui
2009;AIN;9400411;285.0;L;Non
2009;AIN;9400416;12.0;L;Oui
2009;AIN;9400456;37851.00000000001;K;Oui
2009;AIN;9400483;60.0;K;Non
2009;AIN;9400484;63.0;K;Non
2009;AIN;9400485;240.0;L;Non
2009;AIN;9400494;525.0;L;Non
2009;AIN;9400495;29.0;L;Oui
2009;AIN;9400535;1155.0;L;Non
2009;AIN;9420112;1740.0;K;Oui
2009;AIN;9500002;724.0;L;Oui
2009;AIN;9500005;10.0;L;Non
2009;AIN;9500016;760.0;L;Non
2009;AIN;9500037;168.0;K;Oui
2009;AIN;9500038;551.0999999999999;K;Oui
2009;AIN;9500040;20.0;L;Non
2009;AIN;9500043;2200.0;K;Non
2009;AIN;9500053;240.0;K;Non
2009;AIN;9500054;1035.0;L;Non
2009;AIN;9500069;65.5;L;Oui
2009;AIN;9500088;135.0;L;Non
2009;AIN;9500135;196.6;K;Oui
2009;AIN;9500140;20.0;K;Oui
2009;AIN;9500147;254.7;K;Oui
2009;AIN;9500148;28.5;K;Oui
2009;AIN;9500150;164.0;L;Oui
2009;AIN;9500161;989.0;L;Oui
2009;AIN;9500165;3.0;L;Non
2009;AIN;9500167;15.0;L;Non
2009;AIN;9500199;40.0;L;Oui
2009;AIN;9500205;1380.0;K;Non
2009;AIN;9500213;35.0;L;Non
2009;AIN;9500227;151.2;K;Oui
2009;AIN;9500229;930.9;K;Oui
2009;AIN;9500239;45.0;L;Non
2009;AIN;9500269;150.0;K;Oui
2009;AIN;9500279;236.0;K;Non
2009;AIN;9500281;1917.0;K;Oui
2009;AIN;9500296;7.2;K;Oui
2009;AIN;9500302;447.59999999999997;K;Oui
2009;AIN;9500311;220.0;L;Non
2009;AIN;9500341;208.0;K;Oui
2009;AIN;9500364;769.8;L;Oui
2009;AIN;9500404;3.5999999999999996;K;Oui
2009;AIN;9500413;4.1;L;Oui
2009;AIN;9500414;5.6;L;Oui
2009;AIN;9500415;0.8;K;Oui
2009;AIN;9500432;110.0;L;Non
2009;AIN;9500434;16.0;L;Oui
