annee;departement;amm;quantite_produit;conditionnement;eaj
2011;AIN;2050136;13551.0;K;Non
2011;AIN;2050143;124.4;L;Oui
2011;AIN;2050144;800.4000000000001;L;Oui
2011;AIN;2060002;5.0;L;Non
2011;AIN;2060050;91.0;L;Non
2011;AIN;2060051;474.0;L;Non
2011;AIN;2060063;0.8;K;Non
2011;AIN;2060084;2300.0;K;Non
2011;AIN;2060085;32.0;L;Non
2011;AIN;2060086;6.3;K;Non
2011;AIN;2060088;55770.0;L;Non
2011;AIN;2060091;33300.0;L;Non
2011;AIN;2060095;10.0;L;Non
2011;AIN;2060098;143.5;L;Non
2011;AIN;2060113;14.0;L;Non
2011;AIN;2060114;164.0;L;Non
2011;AIN;2060115;1880.0;L;Non
2011;AIN;2060116;482.0;L;Non
2011;AIN;2060118;45560.0;L;Non
2011;AIN;2060119;1.0;K;Non
2011;AIN;2060120;32449.2;L;Non
2011;AIN;2060127;18.0;L;Non
2011;AIN;2060128;1980.0;L;Non
2011;AIN;2060129;598.0;K;Oui
2011;AIN;2060131;9155.4;L;Oui
2011;AIN;2060132;3.5;L;Non
2011;AIN;2060133;47.0;L;Non
2011;AIN;2060134;880.0;K;Non
2011;AIN;2060175;1196.7;K;Oui
2011;AIN;2060192;0.5;K;Oui
2011;AIN;2060194;303090.0;K;Non
2011;AIN;2070092;3120.0;L;Non
2011;AIN;2070107;10.0;L;Non
2011;AIN;2070150;5.0;K;Non
2011;AIN;2070170;92.3;L;Oui
2011;AIN;2070204;50.0;K;Non
2011;AIN;2070236;126.0;L;Non
2011;AIN;2080018;1504.6;L;Oui
2011;AIN;2080019;0.6;L;Oui
2011;AIN;2080026;6372.5;L;Non
2011;AIN;2080029;446.5;L;Non
2011;AIN;2080039;40.0;L;Non
2011;AIN;2080053;4299.0;L;Oui
2011;AIN;2080054;2251.3;L;Oui
2011;AIN;2080055;60.0;L;Non
2011;AIN;2080060;31.0;L;Non
2011;AIN;2080069;991.0;L;Non
2011;AIN;2080070;130.0;K;Non
2011;AIN;2080088;10.0;L;Non
2011;AIN;2080089;2340.0;L;Oui
2011;AIN;2080090;652.6;L;Oui
2011;AIN;2080091;47.5;K;Non
2011;AIN;2080094;1508.0;K;Non
2011;AIN;2080098;0.0;L;Oui
2011;AIN;2080099;1080.0;K;Non
2011;AIN;2080100;1940.0;K;Non
2011;AIN;2080102;120.0;L;Non
2011;AIN;2080103;850.0;L;Non
2011;AIN;2080114;100.0;L;Non
2011;AIN;2080117;18.8;K;Non
2011;AIN;2080119;15170.8;L;Non
2011;AIN;2080120;1110.0;L;Non
2011;AIN;2080121;492.0;K;Non
2011;AIN;2080129;36.0;L;Non
2011;AIN;2080133;115.2;L;Oui
2011;AIN;2080136;219.0;K;Non
2011;AIN;2080145;70.0;L;Non
2011;AIN;2090001;88.8;L;Non
2011;AIN;2090005;41.0;K;Non
2011;AIN;2090011;70.0;L;Non
2011;AIN;2090016;40.0;L;Non
2011;AIN;2090019;520.0;L;Non
2011;AIN;2090024;205.0;L;Non
2011;AIN;2090030;1.0;K;Oui
2011;AIN;2090032;12.0;L;Oui
2011;AIN;2090033;3.4;L;Oui
2011;AIN;2090034;54.0;L;Oui
2011;AIN;2090036;342.7;L;Oui
2011;AIN;2090037;4681.6;K;Non
2011;AIN;2090041;1415.0;K;Non
2011;AIN;2090042;588.0;K;Non
2011;AIN;2090043;700.0;L;Oui
2011;AIN;2090044;584.9;L;Oui
2011;AIN;2090045;19.2;L;Oui
2011;AIN;2090050;48691.0;K;Non
2011;AIN;2090053;7560.0;L;Non
2011;AIN;2090054;470.0;K;Non
2011;AIN;2090055;140.0;L;Non
2011;AIN;2090057;122.8;K;Non
2011;AIN;2090060;4105.0;L;Non
2011;AIN;2090063;44.8;K;Non
2011;AIN;2090064;2915.0;L;Non
2011;AIN;2090068;700.0;L;Non
2011;AIN;2090070;277.3;K;Non
2011;AIN;2090078;45.0;L;Oui
2011;AIN;2090079;547.2;L;Oui
2011;AIN;2090091;106.0;K;Non
2011;AIN;2090092;680.0;L;Non
2011;AIN;2090093;31175.0;L;Non
2011;AIN;2090094;260.0;K;Non
2011;AIN;2090101;10.0;L;Non
2011;AIN;2090112;576.0;L;Non
2011;AIN;2090113;2490.0;L;Non
2011;AIN;2090115;920.0;L;Non
2011;AIN;2090116;55.0;L;Non
2011;AIN;2090117;4310.5;L;Non
2011;AIN;2090118;5940.0;L;Non
2011;AIN;2090119;1640.0;L;Non
2011;AIN;2090124;828.0;L;Oui
2011;AIN;2090126;10540.0;L;Non
2011;AIN;2090128;296.0;L;Non
2011;AIN;2090129;223.0;L;Non
2011;AIN;2090132;840.0;L;Non
2011;AIN;2090136;180.0;L;Non
2011;AIN;2090139;150.0;K;Non
2011;AIN;2090146;279.2;L;Oui
2011;AIN;2090170;732.0;K;Non
2011;AIN;2090172;6010.0;L;Non
2011;AIN;2090173;885.0;L;Non
2011;AIN;2090176;551.8;L;Oui
2011;AIN;2090178;845.8;L;Oui
2011;AIN;2090186;340.0;L;Non
2011;AIN;2090199;232.6;L;Oui
2011;AIN;2090200;414.0;L;Non
2011;AIN;2100001;240.0;L;Non
2011;AIN;2100004;3460.8;L;Oui
2011;AIN;2100015;2.3;K;Non
2011;AIN;2100035;120.0;L;Non
2011;AIN;2100040;882.0;L;Non
2011;AIN;2100052;205.0;L;Non
2011;AIN;2100057;9386.0;L;Non
2011;AIN;2100078;653.0;L;Oui
2011;AIN;2100083;352.4;L;Oui
2011;AIN;2100095;320.0;L;Non
2011;AIN;2100100;4945.0;L;Oui
2011;AIN;2100108;15015.0;L;Non
2011;AIN;2100111;4330.0;L;Non
2011;AIN;2100114;2.0;K;Non
2011;AIN;2100121;359.9;L;Non
2011;AIN;2100122;37.9;K;Non
2011;AIN;2100138;5410.0;L;Non
2011;AIN;2100140;945.0;L;Non
2011;AIN;2100149;2180.0;L;Non
2011;AIN;2100165;724.4;L;Oui
2011;AIN;2100177;42.0;K;Non
2011;AIN;2100178;5346.0;K;Non
2011;AIN;2100181;42.0;K;Non
2011;AIN;2100185;15640.0;L;Non
2011;AIN;2100221;300.0;K;Non
2011;AIN;2100234;1820.0;L;Non
2011;AIN;2100235;135.0;L;Non
2011;AIN;2110068;460.0;L;Non
2011;AIN;2110083;184.8;L;Oui
2011;AIN;2110084;129.6;L;Oui
2011;AIN;2110149;63.0;L;Oui
2011;AIN;5100219;85.0;K;Non
2011;AIN;5400131;1.0;K;Non
2011;AIN;5500179;1205.0;L;Non
2011;AIN;6000067;11150.0;L;Non
2011;AIN;6100386;254.5;L;Non
2011;AIN;6200015;77.2;K;Oui
2011;AIN;6200075;115.0;K;Oui
2011;AIN;6300001;100.0;K;Non
2011;AIN;6400401;112.0;K;Non
2011;AIN;6500402;8986.0;L;Non
2011;AIN;6600031;45.0;K;Non
2011;AIN;6600357;972.0;L;Non
2011;AIN;6700350;250.0;L;Non
2011;AIN;6800258;20.0;K;Non
2011;AIN;6800301;1090.0;L;Non
2011;AIN;6800326;1068.0;K;Non
2011;AIN;6800403;885.0;K;Non
2011;AIN;6900313;72.0;L;Non
2011;AIN;6900472;6.0;K;Oui
2011;AIN;6900486;20.0;L;Oui
2011;AIN;7000023;50.0;L;Non
2011;AIN;7000041;43.3;L;Non
2011;AIN;7000102;1.4;L;Oui
2011;AIN;7000338;175.0;K;Non
2011;AIN;7000387;1675.0;L;Non
2011;AIN;7000391;266.0;L;Non
2011;AIN;7100280;15.0;L;Non
2011;AIN;7100402;70.0;L;Non
2011;AIN;7300221;4960.0;L;Non
2011;AIN;7400057;160.0;L;Non
2011;AIN;7400649;4.8;K;Non
2011;AIN;7400755;75.0;K;Non
2011;AIN;7500004;99.6;L;Oui
2011;AIN;7500037;53.0;K;Non
2011;AIN;7500071;3895.0;K;Non
2011;AIN;7500239;0.5;K;Oui
2011;AIN;7500401;4440.0;L;Non
2011;AIN;7500540;232.2;K;Oui
2011;AIN;7500569;200.0;K;Non
2011;AIN;7500716;284.0;K;Non
2011;AIN;7600008;165.0;L;Non
2011;AIN;7600137;25.5;L;Non
2011;AIN;7600285;3.0;L;Non
2011;AIN;7600465;60.0;K;Non
2011;AIN;7700078;1415.0;L;Non
2011;AIN;7700216;10.0;L;Non
2011;AIN;7700568;527.0;K;Oui
2011;AIN;7700706;4535.0;K;Oui
2011;AIN;7800536;1980.0;L;Non
2011;AIN;7800656;5.0;L;Non
2011;AIN;7900200;1026.7;K;Oui
2011;AIN;7900323;1530.0;L;Non
2011;AIN;7900708;3360.0;L;Non
2011;AIN;7900721;195.0;L;Non
2011;AIN;7900732;6.0;K;Non
2011;AIN;7900753;2.0;L;Non
2011;AIN;8000084;3.0;L;Non
2011;AIN;8000144;2198.0;K;Non
2011;AIN;8000624;12.9;K;Oui
2011;AIN;8100006;16.0;L;Non
2011;AIN;8100236;9.0;K;Oui
2011;AIN;8100283;1101.0;L;Non
2011;AIN;8100287;10.0;L;Non
2011;AIN;8100291;215.0;L;Non
2011;AIN;8100460;161.6;K;Oui
2011;AIN;8100462;91.6;K;Oui
2011;AIN;8100472;85.0;L;Non
2011;AIN;8200060;40.0;L;Non
2011;AIN;8200307;40.0;L;Non
2011;AIN;8200538;630.0;L;Non
2011;AIN;8200575;190.0;L;Non
2011;AIN;8300032;177.7;L;Oui
2011;AIN;8300243;110.0;L;Non
2011;AIN;8300270;20.0;L;Non
2011;AIN;8300377;220.0;L;Non
2011;AIN;8300429;51.0;L;Non
2011;AIN;8300436;9240.0;K;Non
2011;AIN;8300464;0.6;L;Oui
2011;AIN;8400055;52.0;L;Non
2011;AIN;8400096;9318.0;L;Non
2011;AIN;8400098;1007.0999999999999;L;Oui
2011;AIN;8400108;15.7;L;Oui
2011;AIN;8400145;0.8;K;Oui
2011;AIN;8400255;146.4;K;Non
2011;AIN;8400278;5.8;L;Oui
2011;AIN;8400447;120.0;K;Non
2011;AIN;8400448;678.8;L;Oui
2011;AIN;8400477;46.2;K;Non
2011;AIN;8400491;30.0;L;Non
2011;AIN;8400528;1248.0;L;Non
2011;AIN;8400549;15.0;K;Oui
2011;AIN;8400567;19.3;L;Oui
2011;AIN;8400574;2076.0;L;Non
2011;AIN;8400600;181.0;L;Non
2011;AIN;8500011;7860.0;L;Non
2011;AIN;8500023;70.0;K;Non
2011;AIN;8500174;182.0;L;Non
2011;AIN;8500194;83.0;L;Non
2011;AIN;8500198;8.4;L;Oui
2011;AIN;8500289;58.0;L;Non
2011;AIN;8500290;2.0;L;Non
2011;AIN;8500347;69.6;K;Oui
2011;AIN;8500348;47.0;K;Oui
2011;AIN;8500351;312.5;K;Oui
2011;AIN;8500469;2.2;K;Non
2011;AIN;8500493;6570.0;L;Non
2011;AIN;8500683;770.0;L;Non
2011;AIN;8600003;96.0;K;Non
2011;AIN;8600028;115.0;L;Non
2011;AIN;8600063;139.1;K;Oui
2011;AIN;8600196;265.3;L;Oui
2011;AIN;8600232;60.0;L;Non
2011;AIN;8600243;6223.7;L;Oui
2011;AIN;8600262;19.4;K;Oui
2011;AIN;8600349;128.0;K;Oui
2011;AIN;8600395;231.8;K;Oui
2011;AIN;8600562;120.0;L;Non
2011;AIN;8600659;11.0;K;Oui
2011;AIN;8600664;5350.0;K;Non
2011;AIN;8700002;70.0;L;Non
2011;AIN;8700012;2715.0;L;Non
2011;AIN;8700020;4290.0;L;Non
2011;AIN;8700107;1045.0;K;Non
2011;AIN;8700111;244.6;K;Oui
2011;AIN;8700155;2.0;K;Oui
2011;AIN;8700177;275.0;K;Non
2011;AIN;8700210;466.0;K;Oui
2011;AIN;8700240;160.0;L;Non
2011;AIN;8700357;5.0;L;Non
2011;AIN;8700408;620.0;L;Non
2011;AIN;8700462;22310.0;L;Non
2011;AIN;8700472;0.4;L;Non
2011;AIN;8700506;2.0;L;Oui
2011;AIN;8700621;642.5;L;Oui
2011;AIN;8700638;20.0;L;Non
2011;AIN;8700670;4.9;K;Oui
2011;AIN;8700687;60.0;L;Non
2011;AIN;8700702;260.0;K;Non
2011;AIN;8700746;17.0;K;Non
2011;AIN;8700749;20.0;L;Non
2011;AIN;8720669;44.0;K;Oui
2011;AIN;8800011;70.0;L;Non
2011;AIN;8800028;120.0;L;Non
2011;AIN;8800029;175.0;L;Non
2011;AIN;8800035;820.0;L;Non
2011;AIN;8800061;12995.0;L;Non
2011;AIN;8800142;2555.0;L;Non
2011;AIN;8800191;590.0;L;Non
2011;AIN;8800199;45.0;L;Non
2011;AIN;8800335;70.0;L;Oui
2011;AIN;8800395;3266.0;L;Non
2011;AIN;8800417;520.0;L;Non
2011;AIN;8800468;3.0;K;Non
2011;AIN;8800469;88.4;L;Oui
2011;AIN;8800488;890.0;L;Non
2011;AIN;8800519;162.8;K;Oui
2011;AIN;8800531;1632.0;K;Non
2011;AIN;8800532;2720.0;L;Non
2011;AIN;8800534;5318.0;K;Oui
2011;AIN;8800558;19.6;K;Oui
2011;AIN;8800567;0.1;K;Non
2011;AIN;8800603;10.0;L;Non
2011;AIN;8800633;8.6;K;Non
2011;AIN;8800671;775.0;K;Non
2011;AIN;8800677;30.0;K;Non
2011;AIN;8800818;26.2;L;Oui
2011;AIN;8800823;150.0;L;Non
2011;AIN;8800827;150.0;L;Non
2011;AIN;8800841;12.0;L;Oui
2011;AIN;8800843;1.3;K;Non
2011;AIN;8800847;150.0;K;Non
2011;AIN;8800848;60.0;K;Non
2011;AIN;8800852;3375.0;L;Non
2011;AIN;8800893;450.0;L;Non
2011;AIN;8800939;1050.0;L;Non
2011;AIN;8820359;1260.0;K;Oui
2011;AIN;8820680;613.8;K;Oui
2011;AIN;8900007;2595.0;K;Non
2011;AIN;8900008;1240.0;K;Non
2011;AIN;8900045;12.0;K;Oui
2011;AIN;8900119;0.5;L;Oui
2011;AIN;8900153;20.0;L;Non
2011;AIN;8900156;3000.0;L;Non
2011;AIN;8900277;19.8;L;Oui
2011;AIN;8900291;172.0;L;Non
2011;AIN;8900500;1620.0;K;Non
2011;AIN;8900564;1105.0;L;Non
2011;AIN;8900618;12.4;K;Oui
2011;AIN;8900619;4.0;K;Oui
2011;AIN;8900669;24.0;L;Non
2011;AIN;8900677;20.0;K;Non
2011;AIN;8900681;4132.0;L;Non
2011;AIN;8900705;25.0;L;Non
2011;AIN;9000040;41.0;L;Non
2011;AIN;9000069;110.0;L;Non
2011;AIN;9000099;1349.8;L;Oui
2011;AIN;9000128;1421.0;L;Non
2011;AIN;9000144;149.0;L;Non
2011;AIN;9000171;12.8;L;Oui
2011;AIN;9000184;27390.0;L;Non
2011;AIN;9000198;10420.0;L;Non
2011;AIN;9000222;108.0;L;Non
2011;AIN;9000259;24.2;K;Non
2011;AIN;9000359;10.8;K;Oui
2011;AIN;9000360;18.0;K;Oui
2011;AIN;9000361;24.0;K;Oui
2011;AIN;9000440;110.8;K;Oui
2011;AIN;9000471;6695.0;L;Non
2011;AIN;9000490;83.0;L;Non
2011;AIN;9000510;3.6;K;Non
2011;AIN;9000523;90.0;L;Non
2011;AIN;9000673;12.0;K;Oui
2011;AIN;9000676;127.6;K;Non
2011;AIN;9000743;10.0;L;Non
2011;AIN;9000833;328.0;L;Non
2011;AIN;9100046;9.0;L;Non
2011;AIN;9100065;785.0;L;Non
2011;AIN;9100066;10.0;L;Non
2011;AIN;9100154;20135.0;L;Oui
2011;AIN;9100162;91.5;K;Oui
2011;AIN;9100231;2938.0;K;Oui
2011;AIN;9100262;52.2;K;Oui
2011;AIN;9100266;142550.0;L;Non
2011;AIN;9100290;682.5;K;Non
2011;AIN;9100291;80.0;K;Non
2011;AIN;9100296;621.0;L;Non
2011;AIN;9100297;215.0;L;Non
2011;AIN;9100418;370.0;L;Non
2011;AIN;9100438;728.0;L;Non
2011;AIN;9100505;681.0;L;Oui
2011;AIN;9100525;180.3;K;Oui
2011;AIN;9100537;1391.0;L;Non
2011;AIN;9100637;0.8;K;Oui
2011;AIN;9100645;48.0;L;Non
2011;AIN;9100650;220.0;L;Oui
2011;AIN;9100653;1.2;K;Oui
2011;AIN;9100704;8.0;L;Oui
2011;AIN;9100706;24.0;L;Oui
2011;AIN;9120616;1881.2;K;Oui
2011;AIN;9200018;686.0;L;Non
2011;AIN;9200020;1230.0;L;Non
2011;AIN;9200022;1190.0;L;Non
2011;AIN;9200073;1.8;K;Non
2011;AIN;9200078;1612.0;L;Non
2011;AIN;9200091;315.0;L;Non
2011;AIN;9200135;1775.4;K;Oui
2011;AIN;9200145;183.8;L;Oui
2011;AIN;9200155;12.0;L;Non
2011;AIN;9200159;1641.0;L;Non
2011;AIN;9200215;1605.0;K;Non
2011;AIN;9200262;316.0;L;Non
2011;AIN;9200265;2.5;L;Oui
2011;AIN;9200297;297.0;L;Non
2011;AIN;9200317;5.0;L;Non
2011;AIN;9200331;5900.0;L;Non
2011;AIN;9200333;5.0;L;Oui
2011;AIN;9200375;681.0;L;Non
2011;AIN;9200379;10.0;L;Non
2011;AIN;9200383;506.0;K;Non
2011;AIN;9200392;576.0;L;Non
2011;AIN;9200436;540.0;L;Non
2011;AIN;9200461;830.0;L;Non
2011;AIN;9200482;37.4;K;Oui
2011;AIN;9200493;785.0;K;Non
2011;AIN;9200511;64.3;L;Oui
2011;AIN;9200532;96.0;L;Oui
2011;AIN;9200543;153.2;L;Non
2011;AIN;9220043;7281.0;K;Oui
2011;AIN;9220045;1171.0;K;Oui
2011;AIN;9300009;677.0;K;Non
2011;AIN;9300027;76.6;L;Oui
2011;AIN;9300032;49.0;L;Non
2011;AIN;9300034;2.8;L;Non
2011;AIN;9300050;330.0;L;Oui
2011;AIN;9300076;80.0;L;Oui
2011;AIN;9300108;230.0;K;Non
2011;AIN;9300111;316.6;L;Oui
2011;AIN;9300113;14.0;L;Non
2011;AIN;9300143;270.0;K;Non
2011;AIN;9300145;1200.0;L;Oui
2011;AIN;9300186;92.0;K;Non
2011;AIN;9300189;2414.6;L;Oui
2011;AIN;9300194;1060.0;L;Non
2011;AIN;9300214;0.6;L;Oui
2011;AIN;9300241;2115.8;L;Oui
2011;AIN;9300244;420.0;L;Non
2011;AIN;9300255;0.5;L;Oui
2011;AIN;9300257;646.0;L;Non
2011;AIN;9300279;2.5;K;Non
2011;AIN;9300299;106.2;L;Oui
2011;AIN;9300300;439.6;L;Oui
2011;AIN;9300301;959.8;L;Oui
2011;AIN;9300309;25.0;L;Non
2011;AIN;9300326;308.8;K;Oui
2011;AIN;9300374;1620.0;L;Non
2011;AIN;9300412;190.8;K;Non
2011;AIN;9300470;32.4;K;Non
2011;AIN;9300557;1160.0;L;Non
2011;AIN;9300571;46.4;K;Oui
2011;AIN;9400007;17.0;L;Oui
2011;AIN;9400012;22.0;L;Non
2011;AIN;9400039;252.4;L;Oui
2011;AIN;9400052;8.0;L;Non
2011;AIN;9400067;2.0;K;Non
2011;AIN;9400080;24.0;L;Non
2011;AIN;9400095;4612.5;K;Non
2011;AIN;9400109;24.0;K;Oui
2011;AIN;9400133;26620.0;L;Non
2011;AIN;9400145;266.0;L;Non
2011;AIN;9400210;236.0;K;Oui
2011;AIN;9400280;264.0;K;Non
2011;AIN;9400354;3560.0;L;Non
2011;AIN;9400384;38.0;L;Non
2011;AIN;9400409;571.8;L;Oui
2011;AIN;9400456;49106.399999999994;K;Oui
2011;AIN;9400465;60.0;L;Non
