annee;departement;amm;quantite_produit;conditionnement;eaj
2016;AIN;2060051;105.0;L;Non
2016;AIN;2060063;42.2;K;Non
2016;AIN;2060084;4212.0;K;Non
2016;AIN;2060085;234.0;L;Non
2016;AIN;2060086;8.1;K;Non
2016;AIN;2060088;138443.7;L;Non
2016;AIN;2060091;1500.0;L;Non
2016;AIN;2060098;253.2;L;Non
2016;AIN;2060113;5.0;L;Non
2016;AIN;2060114;5.2;L;Non
2016;AIN;2060115;280.0;L;Non
2016;AIN;2060116;67.5;L;Non
2016;AIN;2060118;600.0;L;Non
2016;AIN;2060119;4.1;K;Non
2016;AIN;2060126;0.6;L;Non
2016;AIN;2060127;584.9;L;Non
2016;AIN;2060129;18.4;K;Non
2016;AIN;2060131;4161.0;L;Oui
2016;AIN;2060133;154.0;L;Non
2016;AIN;2060134;3780.0;K;Non
2016;AIN;2060175;3470.0;K;Oui
2016;AIN;2060194;27566.0;K;Non
2016;AIN;2070107;738.0;L;Non
2016;AIN;2070133;775.0;L;Non
2016;AIN;2070136;560.0;K;Oui
2016;AIN;2070170;343.1;L;Oui
2016;AIN;2070184;1220.0;L;Non
2016;AIN;2070185;55.0;L;Non
2016;AIN;2070193;3360.0;L;Non
2016;AIN;2070221;14710.0;L;Non
2016;AIN;2080018;3274.1;L;Oui
2016;AIN;2080019;90.0;L;Non
2016;AIN;2080025;200.0;L;Non
2016;AIN;2080026;442.0;L;Non
2016;AIN;2080029;200.7;L;Non
2016;AIN;2080039;290.0;L;Non
2016;AIN;2080053;267.0;L;Oui
2016;AIN;2080054;3336.1;L;Oui
2016;AIN;2080060;18.0;L;Non
2016;AIN;2080061;20.0;K;Non
2016;AIN;2080070;160.0;K;Non
2016;AIN;2080089;16.9;L;Oui
2016;AIN;2080090;0.5;L;Oui
2016;AIN;2080091;12.0;K;Oui
2016;AIN;2080094;1581.0;K;Non
2016;AIN;2080097;10.0;L;Non
2016;AIN;2080098;118.1;L;Oui
2016;AIN;2080099;440.0;K;Non
2016;AIN;2080100;80.0;K;Non
2016;AIN;2080101;584.0;K;Non
2016;AIN;2080102;1990.0;L;Non
2016;AIN;2080103;420.0;L;Non
2016;AIN;2080105;78.0;L;Non
2016;AIN;2080109;304.0;L;Non
2016;AIN;2080112;1782.0;L;Non
2016;AIN;2080113;840.0;K;Non
2016;AIN;2080114;100.0;L;Non
2016;AIN;2080117;7.7;K;Non
2016;AIN;2080119;6197.0;L;Non
2016;AIN;2080120;282.0;L;Non
2016;AIN;2080121;498.0;K;Non
2016;AIN;2080129;271.0;L;Non
2016;AIN;2080132;9.8;L;Oui
2016;AIN;2080133;264.4;L;Oui
2016;AIN;2080134;10.0;L;Oui
2016;AIN;2080136;193.0;K;Non
2016;AIN;2080145;90.0;L;Non
2016;AIN;2080147;90.8;L;Non
2016;AIN;2090001;47.5;L;Non
2016;AIN;2090005;16.0;K;Non
2016;AIN;2090008;1795.9;L;Non
2016;AIN;2090011;610.0;L;Non
2016;AIN;2090016;890.0;L;Non
2016;AIN;2090019;735.0;L;Non
2016;AIN;2090024;1265.0;L;Non
2016;AIN;2090026;30.0;L;Non
2016;AIN;2090032;552.0;L;Oui
2016;AIN;2090033;34.0;L;Oui
2016;AIN;2090034;137.2;L;Oui
2016;AIN;2090036;648.6;L;Oui
2016;AIN;2090037;6560.0;K;Non
2016;AIN;2090041;1720.0;K;Non
2016;AIN;2090042;583.5;K;Non
2016;AIN;2090043;36.5;L;Non
2016;AIN;2090044;1300.8;L;Oui
2016;AIN;2090045;379.2;L;Oui
2016;AIN;2090050;271348.2;K;Non
2016;AIN;2090052;63.8;K;Non
2016;AIN;2090053;5355.0;L;Non
2016;AIN;2090054;684.8;K;Non
2016;AIN;2090055;60.0;L;Non
2016;AIN;2090057;58.0;K;Non
2016;AIN;2090060;180.0;L;Non
2016;AIN;2090063;152.0;K;Non
2016;AIN;2090064;5060.0;L;Non
2016;AIN;2090068;550.0;L;Non
2016;AIN;2090069;365.0;L;Non
2016;AIN;2090070;39.8;K;Non
2016;AIN;2090072;46.3;K;Non
2016;AIN;2090078;2.9;L;Oui
2016;AIN;2090079;44.3;L;Oui
2016;AIN;2090080;3305.0;L;Non
2016;AIN;2090082;8.0;L;Non
2016;AIN;2090090;1.0;L;Non
2016;AIN;2090091;137.0;K;Non
2016;AIN;2090092;820.0;L;Non
2016;AIN;2090093;235.0;L;Non
2016;AIN;2090094;1435.0;K;Non
2016;AIN;2090101;305.0;L;Non
2016;AIN;2090103;150.0;K;Non
2016;AIN;2090111;1.3;L;Non
