annee;departement;amm;quantite_produit;conditionnement;eaj
2015;AIN;2100110;196.20000000000002;L;Non
2015;AIN;2100111;4620.0;L;Non
2015;AIN;2100112;130.0;L;Non
2015;AIN;2100114;446.0;K;Non
2015;AIN;2100121;1144.8;L;Non
2015;AIN;2100122;106.3;K;Non
2015;AIN;2100138;19360.0;L;Non
2015;AIN;2100140;315.0;L;Non
2015;AIN;2100143;200.0;L;Non
2015;AIN;2100146;60.0;K;Non
2015;AIN;2100147;240.0;K;Non
2015;AIN;2100150;1.0;K;Non
2015;AIN;2100151;134.6;L;Non
2015;AIN;2100154;1786.0;L;Non
2015;AIN;2100159;318.0;L;Oui
2015;AIN;2100162;5.0;K;Non
2015;AIN;2100165;974.4;L;Oui
2015;AIN;2100175;33.9;L;Non
2015;AIN;2100177;579.0;K;Non
2015;AIN;2100178;1638.0;K;Non
2015;AIN;2100179;10.0;L;Non
2015;AIN;2100181;7140.0;K;Non
2015;AIN;2100182;60.0;L;Non
2015;AIN;2100183;50.0;L;Non
2015;AIN;2100185;2610.0;L;Non
2015;AIN;2100193;100.0;L;Non
2015;AIN;2100203;23.0;L;Oui
2015;AIN;2100204;1260.0;L;Non
2015;AIN;2100212;156.0;K;Non
2015;AIN;2100219;2110.1;L;Oui
2015;AIN;2100220;180.5;L;Oui
2015;AIN;2100221;4300.0;K;Non
2015;AIN;2100231;1166.0;K;Non
2015;AIN;2100234;1360.0;L;Non
2015;AIN;2100235;900.0;L;Non
2015;AIN;2100240;29.3;L;Oui
2015;AIN;2100244;355.0;L;Non
2015;AIN;2110012;131.0;L;Non
2015;AIN;2110013;166.0;L;Non
2015;AIN;2110018;7549.0;L;Non
2015;AIN;2110033;1155.4;L;Oui
2015;AIN;2110040;38.6;K;Oui
2015;AIN;2110059;2.0;K;Non
2015;AIN;2110068;8724.1;L;Non
2015;AIN;2110073;9.0;L;Non
2015;AIN;2110078;50.0;L;Non
2015;AIN;2110082;373.0;K;Non
2015;AIN;2110083;1633.1999999999998;L;Oui
2015;AIN;2110084;894.2;L;Oui
2015;AIN;2110086;1216.0;L;Non
2015;AIN;2110096;435.0;L;Non
2015;AIN;2110101;15.0;L;Non
2015;AIN;2110102;10846.2;L;Non
2015;AIN;2110104;354.0;L;Non
2015;AIN;2110109;156774.0;L;Non
2015;AIN;2110111;10480.0;L;Non
2015;AIN;2110118;0.6;L;Non
2015;AIN;2110121;803.4;L;Non
2015;AIN;2110135;529.0;L;Oui
2015;AIN;2110141;270.0;L;Non
2015;AIN;2110143;63.0;L;Non
2015;AIN;2110147;177.0;K;Non
2015;AIN;2110149;1324.4;L;Oui
2015;AIN;2110150;450.5;L;Oui
2015;AIN;2110154;2940.0;L;Non
2015;AIN;2110159;285.4;L;Oui
2015;AIN;2110160;432.1;L;Oui
2015;AIN;2110164;85.0;L;Non
2015;AIN;2110168;49.0;L;Non
2015;AIN;2110170;4332.0;L;Non
2015;AIN;2110173;200.0;K;Non
2015;AIN;2110174;20.0;L;Oui
2015;AIN;2110177;26691.899999999998;L;Non
2015;AIN;2110178;22432.0;L;Non
2015;AIN;2110179;30.0;K;Non
2015;AIN;2110180;159.3;K;Oui
2015;AIN;2110181;11316.0;L;Non
2015;AIN;2110191;5800.0;L;Non
2015;AIN;2110194;2740.0;L;Non
2015;AIN;2110196;26.9;K;Oui
2015;AIN;2110197;17.0;L;Non
2015;AIN;2110201;46575.0;L;Non
2015;AIN;2110202;20.0;L;Non
2015;AIN;2120006;10.0;K;Non
2015;AIN;2120008;17.0;L;Oui
2015;AIN;2120015;137.3;L;Oui
2015;AIN;2120018;1496.3;L;Oui
2015;AIN;2120029;100.0;L;Non
2015;AIN;2120032;40.0;L;Non
2015;AIN;2120034;39601.0;L;Non
2015;AIN;2120035;283.0;L;Non
2015;AIN;2120036;11.0;L;Non
2015;AIN;2120048;6340.0;L;Non
2015;AIN;2120049;20.0;L;Non
2015;AIN;2120058;60.0;L;Non
2015;AIN;2120063;31.2;L;Oui
2015;AIN;2120067;1.0;K;Non
2015;AIN;2120070;40.0;L;Non
2015;AIN;2120075;1980.0;L;Non
2015;AIN;2120076;150.0;L;Non
2015;AIN;2120086;480.0;L;Non
2015;AIN;2120087;15.8;K;Non
2015;AIN;2120089;303.0;L;Non
2015;AIN;2120117;80.0;L;Non
2015;AIN;2120118;8.0;L;Oui
2015;AIN;2120120;2052.0;L;Non
2015;AIN;2120129;39.9;L;Oui
2015;AIN;2120130;9.0;K;Non
2015;AIN;2120132;2660.0;K;Non
2015;AIN;2120133;2134.0;L;Oui
2015;AIN;2120143;1020.0;L;Non
2015;AIN;2120150;145.2;L;Oui
2015;AIN;2120151;20.0;L;Non
2015;AIN;2120155;2556.0;L;Oui
2015;AIN;2120157;7643.4;L;Oui
2015;AIN;2120159;54.0;L;Non
2015;AIN;2120160;340.0;L;Non
2015;AIN;2120172;128.2;L;Oui
2015;AIN;2120174;102.0;L;Oui
2015;AIN;2120196;95.0;L;Non
2015;AIN;2120205;13965.0;L;Non
2015;AIN;2120206;1050.0;L;Non
2015;AIN;2120210;148.0;L;Non
2015;AIN;2120213;52.4;L;Oui
2015;AIN;2120214;38.0;K;Non
2015;AIN;2130040;429.0;L;Oui
2015;AIN;2130049;1272.0;L;Non
2015;AIN;2130054;120.0;L;Non
2015;AIN;2130063;745.0;L;Non
2015;AIN;2130067;268.0;L;Non
2015;AIN;2130068;1794.0;L;Non
2015;AIN;2130075;1740.0;K;Non
2015;AIN;2130081;280.0;K;Non
2015;AIN;2130083;174.0;L;Non
2015;AIN;2130084;72.0;K;Non
2015;AIN;2130088;680.3;K;Oui
2015;AIN;2130093;3204.6;L;Oui
2015;AIN;2130106;261.7;K;Oui
2015;AIN;2130126;52.8;K;Oui
2015;AIN;2130151;17.6;K;Oui
2015;AIN;2130152;527.4;L;Non
2015;AIN;2130153;150.5;L;Oui
2015;AIN;2130164;830.0;L;Non
2015;AIN;2130200;18.6;L;Non
2015;AIN;2130212;5.0;K;Non
2015;AIN;2130216;25.0;L;Non
2015;AIN;2130219;130.0;L;Non
2015;AIN;2130240;294.9;K;Oui
2015;AIN;2130251;20.0;L;Non
2015;AIN;2130253;120.0;L;Non
2015;AIN;2130261;900.0;K;Non
2015;AIN;2130271;44.0;L;Non
2015;AIN;2140035;51.0;L;Non
2015;AIN;2140036;64.0;K;Non
2015;AIN;2140039;10626.8;L;Non
2015;AIN;2140050;8520.0;K;Non
2015;AIN;2140065;80.0;K;Non
2015;AIN;2140085;524.0;L;Non
2015;AIN;2140090;5.0;L;Non
2015;AIN;2140098;720.0;L;Non
2015;AIN;2140106;27.0;L;Oui
2015;AIN;2140121;69.5;L;Non
2015;AIN;2140127;10.0;K;Non
2015;AIN;2140146;36.3;K;Non
2015;AIN;2140148;355.0;L;Non
2015;AIN;2140152;4240.0;L;Non
2015;AIN;2140160;60.0;L;Non
2015;AIN;2140167;2.0;L;Oui
2015;AIN;2140173;771.4;L;Non
2015;AIN;2140183;100.0;L;Non
2015;AIN;2140193;2.0;L;Non
2015;AIN;2140215;55.4;K;Non
2015;AIN;2140256;138.5;L;Non
2015;AIN;2150002;75.0;K;Non
2015;AIN;2150007;1250.0;K;Non
2015;AIN;2150022;21.0;L;Non
2015;AIN;2150028;10.0;L;Non
2015;AIN;5100219;1760.0;K;Non
2015;AIN;5500179;225.0;L;Non
2015;AIN;6000067;15510.0;L;Non
2015;AIN;6200015;10.6;K;Oui
2015;AIN;6400401;173.0;K;Non
2015;AIN;6500402;7911.0;L;Non
2015;AIN;6600031;55.0;K;Non
2015;AIN;6600357;54.0;L;Non
2015;AIN;6800258;10.0;K;Non
2015;AIN;6800403;19060.0;K;Non
2015;AIN;7000391;4.0;L;Non
2015;AIN;7100280;320.0;L;Non
2015;AIN;7300221;1800.0;L;Non
2015;AIN;7300358;200.0;K;Non
2015;AIN;7400057;2020.0;L;Non
2015;AIN;7400755;240.0;K;Non
2015;AIN;7400815;210.0;L;Non
2015;AIN;7500004;19.0;L;Oui
2015;AIN;7500071;4735.0;K;Non
2015;AIN;7500518;2100.0;L;Non
2015;AIN;7500540;10.0;K;Oui
2015;AIN;7500569;554.0;K;Non
2015;AIN;7500716;40.0;K;Non
2015;AIN;7600008;456.0;L;Non
2015;AIN;7600137;6.8;L;Non
2015;AIN;7700078;1695.0;L;Non
2015;AIN;7700216;890.0;L;Non
2015;AIN;7700706;2979.8;K;Oui
2015;AIN;7800132;50.0;L;Non
2015;AIN;7800536;85.0;L;Non
2015;AIN;7800790;1035.0;L;Non
2015;AIN;7900200;3.0;K;Oui
2015;AIN;7900323;3520.0;L;Non
2015;AIN;7900708;3530.0;L;Non
2015;AIN;7900732;5.0;K;Non
2015;AIN;7900753;1.0;L;Non
2015;AIN;8000144;1920.0;K;Non
2015;AIN;8100006;198.0;L;Non
2015;AIN;8100283;1205.0;L;Non
2015;AIN;8100291;40.0;L;Non
2015;AIN;8100460;1.2;K;Oui
2015;AIN;8100462;46.4;K;Oui
2015;AIN;8200307;1470.0;L;Non
2015;AIN;8200538;195.0;L;Non
2015;AIN;8200575;5.0;L;Non
2015;AIN;8300025;1.0;L;Oui
2015;AIN;8300032;92.5;L;Oui
2015;AIN;8300092;75.0;L;Non
2015;AIN;8300243;60.0;L;Non
2015;AIN;8300429;30.0;L;Non
2015;AIN;8400055;15.0;L;Non
2015;AIN;8400096;6328.0;L;Non
2015;AIN;8400098;1137.0;L;Oui
2015;AIN;8400108;0.2;L;Oui
2015;AIN;8400242;530.0;L;Non
2015;AIN;8400255;4.1;K;Non
2015;AIN;8400477;139.8;K;Non
2015;AIN;8400528;1258.0;L;Non
2015;AIN;8400574;2536.0;L;Non
2015;AIN;8400600;62.0;L;Non
2015;AIN;8500011;4840.0;L;Non
2015;AIN;8500023;130.0;K;Non
2015;AIN;8500160;930.0;L;Non
2015;AIN;8500174;133.0;L;Non
2015;AIN;8500194;50.0;L;Non
2015;AIN;8500351;504.8;K;Oui
2015;AIN;8500493;13950.0;L;Non
2015;AIN;8500683;160.0;L;Non
2015;AIN;8600027;290.0;K;Non
2015;AIN;8600028;265.0;L;Non
2015;AIN;8600073;1.0;K;Non
2015;AIN;8600196;1.4;L;Non
2015;AIN;8600232;90.0;L;Non
2015;AIN;8600243;3000.0;L;Oui
2015;AIN;8600313;450.0;L;Non
2015;AIN;8600330;1.0;L;Non
2015;AIN;8600349;128.8;K;Oui
2015;AIN;8600395;20.6;K;Oui
2015;AIN;8600664;375.0;K;Non
2015;AIN;8700002;1365.0;L;Non
2015;AIN;8700012;1775.0;L;Non
2015;AIN;8700020;1995.0;L;Non
2015;AIN;8700107;3090.0;K;Non
2015;AIN;8700111;90.6;K;Oui
2015;AIN;8700118;160.0;L;Non
2015;AIN;8700196;164.0;L;Non
2015;AIN;8700240;40.0;L;Non
2015;AIN;8700408;760.0;L;Non
2015;AIN;8700449;470.0;L;Non
2015;AIN;8700462;39510.0;L;Non
2015;AIN;8700525;10.0;K;Non
2015;AIN;8700542;280.0;L;Non
2015;AIN;8700621;430.0;L;Oui
2015;AIN;8700702;2900.0;K;Non
2015;AIN;8700746;42.0;K;Non
2015;AIN;8800001;4.0;K;Oui
2015;AIN;8800011;348.2;L;Non
2015;AIN;8800028;40.0;L;Non
2015;AIN;8800029;210.0;L;Non
2015;AIN;8800035;290.0;L;Non
2015;AIN;8800061;1600.0;L;Non
2015;AIN;8800142;3115.3;L;Non
2015;AIN;8800161;155.0;L;Non
2015;AIN;8800199;4.0;L;Non
2015;AIN;8800335;6.0;L;Oui
2015;AIN;8800395;1920.0;L;Non
2015;AIN;8800417;10.0;L;Non
2015;AIN;8800469;12.5;L;Oui
2015;AIN;8800488;355.0;L;Non
2015;AIN;8800498;10.0;K;Non
2015;AIN;8800504;15.0;L;Non
2015;AIN;8800519;207.8;K;Oui
2015;AIN;8800534;1.6;K;Oui
2015;AIN;8800603;105.0;L;Non
2015;AIN;8800650;10.0;L;Non
2015;AIN;8800818;0.8;L;Oui
2015;AIN;8800827;6270.0;L;Non
2015;AIN;8800841;560.5;L;Oui
2015;AIN;8800893;75.0;L;Non
2015;AIN;8800939;440.0;L;Non
2015;AIN;8820359;576.1;K;Oui
2015;AIN;8820680;279.0;K;Oui
2015;AIN;8900153;12069.7;L;Non
2015;AIN;8900564;73.0;L;Non
2015;AIN;8900618;1.0;K;Oui
2015;AIN;8900619;0.4;K;Oui
2015;AIN;8900620;120.5;L;Non
2015;AIN;8900669;318.0;L;Non
2015;AIN;8900677;60.0;K;Non
2015;AIN;8900681;3822.0;L;Non
2015;AIN;8900685;40.3;K;Non
2015;AIN;8920639;581.5;K;Oui
2015;AIN;9000069;45.0;L;Non
2015;AIN;9000144;1861.0;L;Non
2015;AIN;9000163;9.6;K;Non
2015;AIN;9000184;18060.0;L;Non
2015;AIN;9000198;780.0;L;Non
2015;AIN;9000222;2910.0;L;Non
2015;AIN;9000259;45.0;K;Non
2015;AIN;9000282;400.0;L;Non
2015;AIN;9000360;16.200000000000003;K;Oui
2015;AIN;9000361;33.6;K;Oui
2015;AIN;9000471;7585.0;L;Non
2015;AIN;9000490;5891.0;L;Non
2015;AIN;9000510;0.1;K;Non
2015;AIN;9000619;3660.0;L;Non
2015;AIN;9000647;4.0;L;Oui
2015;AIN;9000833;2664.8;L;Non
2015;AIN;9100046;685.0;L;Non
2015;AIN;9100065;840.0;L;Non
2015;AIN;9100154;13985.0;L;Non
2015;AIN;9100231;9936.8;K;Oui
2015;AIN;9100296;195.0;L;Non
2015;AIN;9100418;6090.0;L;Non
2015;AIN;9100504;35.0;L;Non
2015;AIN;9100505;4895.0;L;Non
2015;AIN;9100525;144.5;K;Oui
2015;AIN;9100537;3020.0;L;Non
2015;AIN;9100636;95.0;L;Non
2015;AIN;9100645;22.0;L;Non
2015;AIN;9100650;157.5;L;Oui
2015;AIN;9120616;5035.3;K;Oui
2015;AIN;9200018;1.0;L;Non
2015;AIN;9200022;740.0;L;Non
2015;AIN;9200073;4.6;K;Non
2015;AIN;9200078;695.0;L;Non
2015;AIN;9200091;7804.7;L;Non
2015;AIN;9200135;1270.3;K;Oui
